Ranking,Name,
Reporter,Nitte (Deemed to be University)India,"4,408",7.7,1%,65 : 35
Reporter,University of NorthamptonUnited Kingdom,"9,945",16.9,33%,64 : 36
Reporter,Northeast Ohio Medical UniversityUnited States,955,11.8,0%,54 : 46
Reporter,Northern Technical UniversityIraq,"21,400",27.5,0%,48 : 52
Reporter,Norwich University of the ArtsUnited Kingdom,"2,290",15.8,13%,61 : 39
Reporter,University of Nova GoricaSlovenia,416,3.5,54%,48 : 52
Reporter,Novena UniversityNigeria,"1,981",25.4,0%,42 : 58
Reporter,"Novosibirsk State University of Economics and Management
Russian Federation","3,717",8.4,16%,72 : 28
Reporter,Nursing School of CoimbraPortugal,"2,138",23,7%,85 : 15
Reporter,October 6 UniversityEgypt,"25,927",20.8,3%,49 : 51
Reporter,Oguz Han Engineering and Technology University of TurkmenistanTurkmenistan,"2,223",13.2,0%,52 : 48
Reporter,Olusegun Agagu University of Science and TechnologyNigeria,"6,474",29.4,0%,28 : 72
Reporter,"Omsk State Agrarian University
Russian Federation","4,838",18.1,13%,55 : 45
Reporter,"Orel State Agrarian University named after N.V. Parahin
Russian Federation","1,769",11.6,16%,42 : 58
Reporter,"Orel State University named after I.S. Turgenev
Russian Federation","11,549",13.3,15%,56 : 44
Reporter,ORT Uruguay UniversityUruguay,"4,151",6.7,2%,47 : 53
Reporter,Ostrogradsky National University of KremenchukUkraine,"4,106",11.8,0%,38 : 62
Reporter,Palestine Polytechnic UniversityPalestine,"4,812",27,3%,55 : 45
Reporter,Palestine Technical University – KadooriePalestine,"7,013",18.3,4%,59 : 41
Reporter,Panteion University of Social and Political SciencesGreece,"12,615",62.5,2%,52 : 48
Reporter,Paris University of International EducationFrance,445,29.7,100%,32 : 68
Reporter,Pavlo Tychyna Uman State Pedagogical UniversityUkraine,"9,149",17.5,2%,32 : 68
Reporter,University of PetraJordan,"6,538",19.9,21%,57 : 43
Reporter,Pharos UniversityEgypt,"11,106",14.1,6%,49 : 51
Reporter,University of PhayaoThailand,"18,057",20.7,0%,68 : 32
Reporter,Philadelphia University (Jordan)Jordan,"3,615",20.1,36%,41 : 59
Reporter,Plymouth Marjon UniversityUnited Kingdom,"1,845",18.5,3%,61 : 39
Reporter,Polytechnic University of TiranaAlbania,"8,591",16.2,2%,n/a
Reporter,Poltava V.G. Korolenko National Pedagogical University (PNPU)Ukraine,"3,812",5.8,0%,51 : 49
Reporter,Polytechnic Institute of SetúbalPortugal,"7,829",17.3,6%,54 : 46
Reporter,Universidad Popular Autónoma del Estado de PueblaMexico,"11,279",16.1,1%,60 : 40
Reporter,Prefectural University of HiroshimaJapan,"2,623",12.3,2%,65 : 35
Reporter,Prince Sultan University (PSU)Saudi Arabia,,,,
"4,772",19.4,15%,56 : 44,,
Reporter,"University of Professional Studies, AccraGhana","14,017",39.8,0%,46 : 54
Reporter,University of PuthisastraCambodia,"1,649",2.9,0%,55 : 45
Reporter,Queen Margaret UniversityUnited Kingdom,"3,905",20.6,31%,77 : 23
Reporter,Rajamangala University of Technology IsanThailand,"24,166",9.5,0%,46 : 54
Reporter,RavensbourneUnited Kingdom,"2,375",22.6,30%,50 : 50
Reporter,Rawalpindi Medical UniversityPakistan,"3,304",8.4,1%,69 : 31
Reporter,Rennes School of BusinessFrance,"3,098",31.3,33%,50 : 50
Reporter,REVA UniversityIndia,"13,467",21.3,1%,33 : 67
Reporter,Rose Bruford CollegeUnited Kingdom,655,18.7,18%,60 : 40
Reporter,"Rostov State University of Economics
Russian Federation","20,142",24.5,3%,68 : 32
Reporter,Royal Agricultural UniversityUnited Kingdom,"1,015",20.3,14%,51 : 49
Reporter,"Royal Central School of Speech and Drama, University of LondonUnited Kingdom","1,035",15.9,36%,68 : 32
Reporter,Royal College of ArtUnited Kingdom,"2,405",20.9,77%,69 : 31
Reporter,Royal Conservatoire of ScotlandUnited Kingdom,"1,190",10.8,38%,57 : 43
Reporter,Royal Academy of MusicUnited Kingdom,830,9.8,47%,49 : 51
Reporter,Royal College of MusicUnited Kingdom,860,10.8,57%,52 : 48
Reporter,Royal Northern College of MusicUnited Kingdom,870,10.9,33%,50 : 50
Reporter,"Russian State Agrarian University – Moscow Timiryazev Agricultural Academy
Russian Federation","10,763",13.4,5%,50 : 50
Reporter,"Russian State University for the Humanities
Russian Federation","17,032",23.1,4%,67 : 33
Reporter,"Russian University of State for Social (RUSS)
Russian Federation","12,359",28.2,6%,64 : 36
Reporter,"Ryazan State Medical University
Russian Federation","7,003",11.9,16%,66 : 34
Reporter,University of Sadat CityEgypt,"30,141",34.4,4%,54 : 46
Reporter,University of Saint JosephMacao,,,,
"1,141",10.7,24%,62 : 38,,
Reporter,"Saint Petersburg State Pediatric Medical University
Russian Federation","4,894",9.7,11%,73 : 27
Reporter,Sakon Nakhon Rajabhat UniversityThailand,"9,328",20.1,0%,64 : 36
Reporter,Salahaddin UniversityIraq,"25,189",10.7,1%,55 : 45
Reporter,Salem UniversityNigeria,513,3.9,1%,40 : 60
Reporter,"Samara State University of Economics
Russian Federation","4,771",24.5,3%,58 : 42
Reporter,"Samara State Medical University
Russian Federation","7,097",9.4,8%,71 : 29
Reporter,Samarkand State UniversityUzbekistan,"15,754",17.2,0%,50 : 50
Reporter,Samarkand State Institute of Foreign LanguagesUzbekistan,"5,010",10.9,0%,74 : 26
Reporter,Samuel Adegboyega UniversityNigeria,390,5.4,0%,51 : 49
Reporter,Universidad San Ignacio de LoyolaPeru,"21,556",35.9,1%,51 : 49
Reporter,University of San Martín de PorresPeru,"40,234",18,0%,61 : 39
Reporter,University of Santo TomasPhilippines,"26,511",13.3,7%,51 : 49
Reporter,Satya Wacana Christian UniversityIndonesia,"16,132",35.5,0%,45 : 55
Reporter,Saudi Electronic UniversitySaudi Arabia,"21,756",24.3,6%,48 : 52
Reporter,SBS Swiss Business SchoolSwitzerland,"1,644",10.3,57%,42 : 58
Reporter,University of Science and Technology of Southern Philippines (USTP)Philippines,"9,222",32.5,0%,60 : 40
Reporter,Sefako Makgatho Health Sciences UniversitySouth Africa,"6,306",9.9,1%,62 : 38
Reporter,Senshu UniversityJapan,"17,933",23,3%,35 : 65
Reporter,Shaheed Benazir Bhutto Women University PeshawarPakistan,"5,677",38.6,0%,100 : 0
Reporter,Shaheed Zulfiqar Ali Bhutto Medical UniversityPakistan,"4,803",8.6,1%,55 : 45
Reporter,The University of Shiga PrefectureJapan,"2,853",14.1,1%,49 : 51
Reporter,Shonan Institute of TechnologyJapan,"2,234",29.4,9%,7 : 93
Reporter,Samarkand State Medical UniversityUzbekistan,"7,200",10.2,1%,41 : 59
Reporter,Shri Mata Vaishno Devi UniversityIndia,"1,805",15,0%,40 : 60
Reporter,Sikkim Manipal UniversityIndia,"3,013",10.5,2%,31 : 69
Reporter,Silesian University in OpavaCzech Republic,"5,322",20.4,6%,71 : 29
Reporter,Simón Bolívar UniversityVenezuela,"4,462",10.5,0%,43 : 57
Reporter,Simón Bolívar University (Colombia)Colombia,"18,482",18.2,1%,60 : 40
Reporter,Sir Syed University of Engineering and TechnologyPakistan,"5,879",14.1,0%,14 : 86
Reporter,Sokoto State UniversityNigeria,"8,244",23.8,0%,25 : 75
Reporter,"Solent University, SouthamptonUnited Kingdom","8,640",16.1,30%,45 : 55
Reporter,University of SopronHungary,"2,847",14.9,3%,63 : 37
Reporter,Soran UniversityIraq,"4,596",9.5,0%,50 : 50
Reporter,University of South Santa Catarina (Unisul)Brazil,"16,602",18.8,0%,52 : 48
Reporter,SR UniversityIndia,"3,238",13.1,0%,49 : 51
Reporter,Sri Balaji VidyapeethIndia,"3,850",7.4,1%,53 : 47
Reporter,University of Sri JayewardenepuraSri Lanka,"17,069",23.4,0%,62 : 38
Reporter,Sri Lanka Institute of Information TechnologySri Lanka,"11,151",38.7,0%,37 : 63
Reporter,Sri Padmavati Mahila Visvavidyalayam (Women's University)India,"5,475",19.6,6%,83 : 17
Reporter,State University of BahiaBrazil,"20,384",10.2,0%,67 : 33
Reporter,State Energy Institute of TurkmenistanTurkmenistan,"2,134",11.5,2%,28 : 72
Reporter,"State University of Land Use Planning
Russian Federation","4,202",13.4,5%,51 : 49
Reporter,"St Mary’s University College, BelfastUnited Kingdom",915,22.9,48%,74 : 26
Reporter,"St Mary’s University, TwickenhamUnited Kingdom","4,740",18.2,25%,54 : 46
Reporter,Stranmillis University CollegeUnited Kingdom,"1,060",23.6,18%,79 : 21
Reporter,Suez UniversityEgypt,"18,010",21.8,2%,55 : 45
Reporter,University of SuffolkUnited Kingdom,"3,245",16.6,14%,71 : 29
Reporter,Sugiyama Jogakuen UniversityJapan,"6,064",29.4,0%,100 : 0
Reporter,Sulaimani Polytechnic UniversityIraq,"3,762",11.4,0%,50 : 50
Reporter,Suratthani Rajabhat UniversityThailand,"12,086",24.6,0%,71 : 29
Reporter,Széchenyi István UniversityHungary,"9,299",14.7,5%,43 : 57
Reporter,Tafila Technical UniversityJordan,"4,094",21.9,1%,43 : 57
Reporter,University of TaipeiTaiwan,"7,988",17.6,2%,60 : 40
Reporter,Tama Art UniversityJapan,"4,719",32.8,11%,73 : 27
Reporter,Tarlac Agricultural UniversityPhilippines,"5,351",24.3,0%,56 : 44
Reporter,Tarsus UniversityTurkey,"2,556",27.8,2%,42 : 58
Reporter,Tashkent Institute of FinanceUzbekistan,"8,370",21.2,1%,29 : 71
Reporter,Tashkent University of Information TechnologiesUzbekistan,"14,404",15.5,0%,22 : 78
Reporter,Tashkent Institute of Irrigation and Agricultural MechanisationUzbekistan,"5,750",7.1,5%,24 : 76
Reporter,Tashkent Medical AcademyUzbekistan,"6,495",8.8,2%,42 : 58
Reporter,Tashkent Pediatric Medical InstituteUzbekistan,"5,704",10.1,1%,50 : 50
Reporter,Tashkent Pharmaceutical InstituteUzbekistan,"3,313",12.2,13%,64 : 36
Reporter,Tashkent State Agrarian UniversityUzbekistan,"11,560",13.5,0%,51 : 49
Reporter,Tashkent State Dental InstituteUzbekistan,"4,609",8.9,3%,52 : 48
Reporter,Tashkent State University of LawUzbekistan,"4,819",10.6,1%,27 : 73
Reporter,Université Sultan Moulay SlimaneMorocco,"31,042",50,0%,51 : 49
Reporter,Tashkent State University of Oriental StudiesUzbekistan,"4,291",16.1,1%,51 : 49
Reporter,Tashkent State Technical UniversityUzbekistan,"14,591",14.2,0%,17 : 83
Reporter,Tashkent State Transport UniversityUzbekistan,"17,319",24.9,0%,9 : 91
Reporter,Tashkent Institute of Textile and Light IndustryUzbekistan,"4,266",11.7,0%,40 : 60
Reporter,Tatung UniversityTaiwan,"4,036",19.6,3%,39 : 61
Reporter,Tecmilenio UniversityMexico,"2,932",16.5,1%,45 : 55
Reporter,Tecnológico de Costa RicaCosta Rica,"10,651",13.8,2%,35 : 65
Reporter,Instituto Tecnológico MetropolitanoColombia,"25,333",28.6,0%,44 : 56
Reporter,Institut Teknologi Nasional Bandung (ITENAS Bandung)Indonesia,"5,548",23,0%,27 : 73
Reporter,University of TelaferIraq,"1,456",30.3,0%,44 : 56
Reporter,Tenri UniversityJapan,"3,147",22.5,5%,34 : 66
Reporter,Termez State UniversityUzbekistan,"25,070",35.7,1%,49 : 51
Reporter,Termez Institute of Engineering and TechnologyUzbekistan,"4,296",36.7,0%,15 : 85
Reporter,Tikrit UniversityIraq,"36,905",13.1,0%,36 : 64
Reporter,Tokyo University of Foreign StudiesJapan,"4,413",17.9,11%,66 : 34
Reporter,Tashkent State University of EconomicsUzbekistan,,,,
"8,304",14.2,1%,27 : 73,,
Reporter,"Tomsk State Pedagogical University
Russian Federation","5,032",19.8,6%,80 : 20
Reporter,Toyama Prefectural UniversityJapan,"1,630",8.2,2%,26 : 74
Reporter,Trinity Laban Conservatoire of Music and DanceUnited Kingdom,"1,180",9.8,31%,67 : 33
Reporter,Turin Polytechnic University in TashkentUzbekistan,"1,752",18.8,4%,13 : 87
Reporter,Ubon Ratchathani UniversityThailand,"15,717",22.1,0%,67 : 33
Reporter,UBTKosovo,"9,757",15.5,4%,45 : 55
Reporter,UIN Sulthan Thaha Saifuddin JambiIndonesia,"16,859",47.5,1%,56 : 44
Reporter,Umaru Musa Yar’adua UniversityNigeria,"10,334",20.3,0%,27 : 73
Reporter,UnichristusBrazil,"5,497",15.4,0%,67 : 33
Reporter,United International UniversityBangladesh,"4,632",21.4,1%,30 : 70
Reporter,Universidad del Pacífico EcuadorEcuador,651,13.9,2%,58 : 42
Reporter,University College of OsteopathyUnited Kingdom,390,11.1,28%,55 : 45
Reporter,Institute of Telecommunications and Informatics of TurkmenistanTurkmenistan,"2,900",9.7,0%,24 : 76
Reporter,UNNOBAArgentina,"8,614",12.4,2%,58 : 42
Reporter,"Ural State Medical University
Russian Federation","7,067",11.9,5%,75 : 25
Reporter,Urgench State UniversityUzbekistan,"22,548",21.3,5%,58 : 42
Reporter,Üsküdar UniversityTurkey,"22,967",43.3,11%,64 : 36
Reporter,"Usmanu Danfodiyo University, SokotoNigeria","24,553",19.1,0%,31 : 69
Reporter,Universidad UTEEcuador,"10,628",19,1%,48 : 52
Reporter,University of UyoNigeria,"18,911",30.4,0%,42 : 58
Reporter,National University of Uzbekistan named after Mirzo UlugbekUzbekistan,,,,
"21,785",16.4,1%,50 : 50,,
Reporter,Valahia University of TargovisteRomania,"5,551",20.6,1%,46 : 54
Reporter,University of Vale do ItajaíBrazil,"9,018",18,1%,58 : 42
Reporter,Varendra UniversityBangladesh,"4,213",28.3,0%,36 : 64
Reporter,Varna University of ManagementBulgaria,618,19.3,33%,48 : 52
Reporter,"Veritas University, AbujaNigeria","3,291",13.2,2%,56 : 44
Reporter,University of Veterinary Medicine and Pharmacy in KošiceSlovakia,"1,717",7.2,40%,83 : 17
Reporter,Vila Velha UniversityBrazil,"4,902",18.5,1%,59 : 41
Reporter,Virtual University of TunisTunisia,"2,048",43.6,1%,n/a
Reporter,Visayas State UniversityPhilippines,"6,163",13.8,0%,59 : 41
Reporter,"Vitebsk State Medical University
Belarus","4,939",7.1,29%,68 : 32
Reporter,"Volgograd State University
Russian Federation","6,277",10.9,4%,48 : 52
Reporter,University of Wales Trinity Saint DavidUnited Kingdom,"9,280",19.7,25%,59 : 41
Reporter,​Wellspring UniversityNigeria,313,12.5,0%,67 : 33
Reporter,Western Caspian UniversityAzerbaijan,,,,
"3,245",7.7,5%,59 : 41,,
Reporter,University of West LondonUnited Kingdom,"9,510",15.9,42%,60 : 40
Reporter,West Ukrainian National UniversityUkraine,"9,408",13.7,3%,42 : 58
Reporter,West Virginia UniversityUnited States,"25,500",18.4,5%,52 : 48
Reporter,WHU: BeisheimGermany,"1,664",29.7,29%,32 : 68
Reporter,University of WorcesterUnited Kingdom,"7,400",16.8,13%,69 : 31
Reporter,Uzhhorod National UniversityUkraine,"14,836",11.5,11%,55 : 45
Reporter,The World Islamic Sciences and Education University (WISE)Jordan,"7,157",24.9,12%,62 : 38
Reporter,Wrexham Glyndwr UniversityUnited Kingdom,"3,520",22,14%,61 : 39
Reporter,Writtle University CollegeUnited Kingdom,655,7.7,10%,79 : 21
Reporter,WSB AcademyPoland,"4,346",6.2,33%,49 : 51
Reporter,Yagshigeldi Kakayev International University of Oil and GasTurkmenistan,"4,545",9.8,1%,30 : 70
Reporter,Yamaguchi Prefectural UniversityJapan,"1,363",12.7,2%,86 : 14
Reporter,"Yanka Kupala State University of Grodno
Belarus","11,250",15.8,9%,58 : 42
Reporter,Yogyakarta State UniversityIndonesia,"23,685",18.5,1%,59 : 41
Reporter,York St John UniversityUnited Kingdom,"6,315",18.6,12%,65 : 35
Reporter,"Yusuf Maitama Sule University, KanoNigeria","12,880",33,0%,48 : 52
Reporter,Zhytomyr Polytechnic State UniversityUkraine,"3,869",15.4,1%,34 : 66
Reporter,Ziauddin UniversityPakistan,"4,906",8.8,1%,63 : 37
Reporter,Zarqa UniversityJordan,"5,768",18.1,32%,47 : 53
"1 to 2,345 of 2,345 - Page 1 of 1",,,,,
Show,,,,,
entries,,,,,
1,,,,,
Share on twitter,,,,,
Share on facebook,,,,,
Share on linkedin,,,,,
Share on mail,,,,,
World University Rankings 2023 table information,,,,,
Tsinghua University: #1 in China,,,,,
Advancing critical thinking and entrepreneurship through research-based learning,,,,,
Promoted by First Class Universities,,,,,
Sponsored,,,,,
Branding Strategy and Solutions,,,,,
"Diagnose key factors impacting your university’s brand and reputation. Learn best practices from the region and world. Discuss strategies for institutional branding, media engagement and communications.",,,,,
Promoted by THE Consultancy,,,,,
Sponsored,,,,,
Read more about the World University Rankings 2023,,,,,
Student Insights,,,,,
Best universities in the world,,,,,
Best universities in the UK,,,,,
Best universities in the United States,,,,,
Academic Insights,,,,,
World University Rankings 2023: results announced,,,,,
World University Rankings 2023: African sector improving rapidly,,,,,
"World University Rankings 2023: US stagnating, Oceania rising, and a weak point for China",,,,,
Methodology:,,,,,
World University Rankings 2023: methodology,,,,,
,,,,,
Featured jobs,,,,,
"Research Fellow, Electronics Hardware",,,,,
NATIONAL UNIVERSITY OF SINGAPORE,,,,,
"Research Fellow, Biomass and Plastic Conversion",,,,,
NATIONAL UNIVERSITY OF SINGAPORE,,,,,
"Research Engineer in the Division of Engineering, Electrical and Computer Engineering",,,,,
NEW YORK UNIVERSITY ABU DHABI,,,,,
Research Assistant (Biological Sciences),,,,,
NATIONAL UNIVERSITY OF SINGAPORE,,,,,
Administrator,,,,,
UNIVERSITY OF THE WEST OF SCOTLAND,,,,,
Jisc Futures: the digital revolution and the future of science,,,,,
,,,,,
The digital revolution and the future of science. Geoffrey Boulton writes the first in a series of articles from Jisc on research in the age of open...,,,,,
Promoted by Jisc,,,,,
Sponsored,,,,,
Featured universities,,,,,
Applied Science Private University,,,,,
Tongji University,,,,,
Yonsei University (Seoul campus),,,,,
Newcastle University,,,,,
